Make,Type,Model Type,Model,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,Year
Hyundai,Export,RV,Santa-Fe (TM),1554.0,2003.0,2408.0,3513.0,3913.0,4445.0,3238.0,2710.0,80.0,4.0,1.0,21.0,23890.0,2023
Hyundai,Export,RV,Santa-Fe (TM HEV),1145.0,842.0,1296.0,1398.0,1121.0,1032.0,1186.0,995.0,499.0,258.0,0.0,0.0,9772.0,2023
Hyundai,Export,RV,Santa-Fe (TM PHEV),539.0,1317.0,1200.0,1257.0,1310.0,1848.0,1381.0,1108.0,823.0,408.0,4.0,19.0,11214.0,2023
Hyundai,Export,RV,Santa-Fe (MX5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,628.0,639.0,2023
Hyundai,Export,RV,Santa-Fe (MX5 HEV),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,7.0,2023
Hyundai,Export,RV,Santa-Fe (MX5 PHEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2023
Hyundai,Export,RV,Palisade (LX2),5222.0,9456.0,10062.0,8074.0,8743.0,9340.0,9980.0,10334.0,11400.0,14805.0,13347.0,14205.0,124968.0,2023
Hyundai,Export,RV,GV60 (JW),966.0,796.0,864.0,589.0,618.0,546.0,618.0,653.0,566.0,302.0,151.0,278.0,6947.0,2023
Hyundai,Export,RV,GV70 (JK),2190.0,3450.0,2615.0,2549.0,3207.0,1781.0,889.0,424.0,726.0,1015.0,807.0,558.0,20211.0,2023
Hyundai,Export,RV,GV70 EV (JK EV),139.0,378.0,199.0,93.0,62.0,108.0,121.0,88.0,85.0,109.0,46.0,70.0,1498.0,2023
Hyundai,Export,RV,GV80 (JX),1884.0,1842.0,2343.0,2277.0,2472.0,2350.0,2711.0,2296.0,2072.0,3298.0,1691.0,2373.0,27609.0,2023
Hyundai,Export,CV,LCV,3049.0,3696.0,3695.0,4618.0,4013.0,4252.0,4203.0,3245.0,3804.0,4094.0,3737.0,3664.0,46070.0,2023
Hyundai,Export,CV,HCV,482.0,553.0,732.0,752.0,928.0,930.0,660.0,731.0,661.0,737.0,640.0,554.0,8360.0,2023
Hyundai,Domestic,PC,Avante (CN7),3994.0,1828.0,3651.0,5131.0,5226.0,4196.0,3458.0,3450.0,0.0,0.0,0.0,0.0,30934.0,2024
Hyundai,Domestic,PC,Avante (CN7 HEV),398.0,402.0,462.0,567.0,432.0,468.0,415.0,435.0,0.0,0.0,0.0,0.0,3579.0,2024
Hyundai,Domestic,PC,Avante (CN7 N),46.0,62.0,75.0,108.0,135.0,142.0,102.0,54.0,0.0,0.0,0.0,0.0,724.0,2024
Hyundai,Domestic,PC,IONIQ (AE HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,IONIQ (AE PHEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,IONIQ (AE EV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,Veloster (JS N),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,Sonata (LF),0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2024
Hyundai,Domestic,PC,Sonata (DN8),379.0,1187.0,3298.0,3307.0,3207.0,2234.0,2412.0,2239.0,0.0,0.0,0.0,0.0,18263.0,2024
Hyundai,Domestic,PC,Sonata (DN8 HEV),117.0,210.0,776.0,786.0,778.0,814.0,695.0,956.0,0.0,0.0,0.0,0.0,5132.0,2024
Hyundai,Domestic,PC,Grandeur (IG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,Grandeur (IG HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,Grandeur (GN7),1458.0,1960.0,3130.0,3585.0,3664.0,2488.0,2775.0,2674.0,0.0,0.0,0.0,0.0,21734.0,2024
Hyundai,Domestic,PC,Grandeur (GN7 HEV),2177.0,2003.0,2970.0,3500.0,3220.0,3215.0,3512.0,3513.0,0.0,0.0,0.0,0.0,24110.0,2024
Hyundai,Domestic,PC,IONIQ 6 (CE),4.0,98.0,936.0,421.0,377.0,292.0,275.0,405.0,0.0,0.0,0.0,0.0,2808.0,2024
Hyundai,Domestic,PC,G70 (IK),237.0,209.0,199.0,145.0,151.0,167.0,215.0,212.0,0.0,0.0,0.0,0.0,1535.0,2024
Hyundai,Domestic,PC,G70 S/B (IK S/B),15.0,45.0,12.0,6.0,5.0,4.0,11.0,18.0,0.0,0.0,0.0,0.0,116.0,2024
Hyundai,Domestic,PC,G80 (RG3),3468.0,3250.0,5266.0,4934.0,3622.0,3656.0,3110.0,3485.0,0.0,0.0,0.0,0.0,30791.0,2024
Hyundai,Domestic,PC,G80 (RG3 EV),26.0,6.0,32.0,32.0,25.0,34.0,33.0,3.0,0.0,0.0,0.0,0.0,191.0,2024
Hyundai,Domestic,PC,G90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,PC,G90 (RS4),768.0,605.0,715.0,829.0,866.0,633.0,594.0,532.0,0.0,0.0,0.0,0.0,5542.0,2024
Hyundai,Domestic,RV,Casper (AX),3006.0,3118.0,3442.0,3549.0,3861.0,3352.0,3425.0,3592.0,0.0,0.0,0.0,0.0,27345.0,2024
Hyundai,Domestic,RV,Casper (AX EV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,0.0,0.0,0.0,0.0,1439.0,2024
Hyundai,Domestic,RV,Venue (QX),323.0,323.0,283.0,295.0,603.0,494.0,365.0,299.0,0.0,0.0,0.0,0.0,2985.0,2024
Hyundai,Domestic,RV,Kona (OS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,RV,Kona (OS HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,RV,Kona (OS EV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,RV,Kona (OS N),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,RV,Kona (SX2),1289.0,994.0,1943.0,2046.0,1826.0,1694.0,1385.0,1171.0,0.0,0.0,0.0,0.0,12348.0,2024
Hyundai,Domestic,RV,Kona (SX2 HEV),683.0,403.0,452.0,482.0,694.0,653.0,521.0,701.0,0.0,0.0,0.0,0.0,4589.0,2024
Hyundai,Domestic,RV,Kona (SX2 EV),4.0,58.0,352.0,208.0,253.0,246.0,508.0,263.0,0.0,0.0,0.0,0.0,1892.0,2024
Hyundai,Domestic,RV,Tucson (TL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,RV,Tucson (NX4),2657.0,1464.0,1591.0,1817.0,2987.0,2592.0,1937.0,1649.0,0.0,0.0,0.0,0.0,16694.0,2024
Hyundai,Domestic,RV,Tucson (NX4 HEV),2495.0,1606.0,1933.0,2445.0,1851.0,1624.0,1187.0,2316.0,0.0,0.0,0.0,0.0,15457.0,2024
Hyundai,Domestic,RV,NEXO (FE),2.0,331.0,268.0,252.0,316.0,294.0,330.0,347.0,0.0,0.0,0.0,0.0,2140.0,2024
Hyundai,Domestic,RV,IONIQ 5 (NE),34.0,221.0,1810.0,1549.0,1559.0,1810.0,1717.0,1181.0,0.0,0.0,0.0,0.0,9881.0,2024
Hyundai,Domestic,RV,IONIQ 5 N (NE N),5.0,3.0,47.0,35.0,31.0,24.0,47.0,41.0,0.0,0.0,0.0,0.0,233.0,2024
Hyundai,Domestic,RV,Santa-Fe (TM),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024
Hyundai,Domestic,RV,Santa-Fe (TM HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Domestic,RV,Santa-Fe (MX5),2986.0,2441.0,1903.0,2077.0,1709.0,1460.0,1367.0,1347.0,0.0,0.0,0.0,0.0,15290.0,2024
Hyundai,Domestic,RV,Santa-Fe (MX5 HEV),5028.0,4972.0,5981.0,3770.0,3896.0,3540.0,3881.0,4368.0,0.0,0.0,0.0,0.0,35436.0,2024
Hyundai,Domestic,RV,Palisade (LX2),1741.0,2365.0,1974.0,1789.0,1335.0,1273.0,1316.0,1529.0,0.0,0.0,0.0,0.0,13322.0,2024
Hyundai,Domestic,RV,GV60 (JW),7.0,10.0,68.0,88.0,88.0,54.0,64.0,33.0,0.0,0.0,0.0,0.0,412.0,2024
Hyundai,Domestic,RV,GV70 (JK),2195.0,1796.0,1145.0,1592.0,2010.0,4651.0,3803.0,3835.0,0.0,0.0,0.0,0.0,21027.0,2024
Hyundai,Domestic,RV,GV70 (JK EV),37.0,9.0,98.0,74.0,56.0,42.0,36.0,44.0,0.0,0.0,0.0,0.0,396.0,2024
Hyundai,Domestic,RV,GV80 (JX),4351.0,4275.0,4003.0,3703.0,2912.0,2637.0,2562.0,1965.0,0.0,0.0,0.0,0.0,26408.0,2024
Hyundai,Domestic,RV,GV80 Coupe (JX Coupe),245.0,377.0,301.0,381.0,401.0,226.0,275.0,196.0,0.0,0.0,0.0,0.0,2402.0,2024
Hyundai,Domestic,CV,LCV,7923.0,9233.0,11155.0,11287.0,9757.0,9613.0,8946.0,8304.0,0.0,0.0,0.0,0.0,76218.0,2024
Hyundai,Domestic,CV,HCV,1710.0,1763.0,2229.0,2341.0,2512.0,2518.0,2305.0,2369.0,0.0,0.0,0.0,0.0,17747.0,2024
Hyundai,Export,PC,Avante (CN7),16915.0,10835.0,16840.0,19376.0,18701.0,19533.0,13496.0,14832.0,0.0,0.0,0.0,0.0,130528.0,2024
Hyundai,Export,PC,Avante (CN7 HEV),4789.0,1607.0,2506.0,2952.0,2577.0,2494.0,2384.0,3279.0,0.0,0.0,0.0,0.0,22588.0,2024
Hyundai,Export,PC,Avante (CN7 N),134.0,409.0,507.0,712.0,481.0,565.0,502.0,504.0,0.0,0.0,0.0,0.0,3814.0,2024
Hyundai,Export,PC,IONIQ (AE HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,IONIQ (AE PHEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,IONIQ (AE EV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,i30 (PD),67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2024
Hyundai,Export,PC,Veloster (JS N),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,Sonata (DN8),2284.0,3867.0,7148.0,8358.0,8168.0,8217.0,6193.0,4723.0,0.0,0.0,0.0,0.0,48958.0,2024
Hyundai,Export,PC,Sonata (DN8 HEV),935.0,736.0,2902.0,2584.0,2975.0,2390.0,2014.0,2378.0,0.0,0.0,0.0,0.0,16914.0,2024
Hyundai,Export,PC,Grandeur (IG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,Grandeur (IG HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,Grandeur (GN7),15.0,175.0,223.0,213.0,50.0,380.0,429.0,467.0,0.0,0.0,0.0,0.0,1952.0,2024
Hyundai,Export,PC,Grandeur (GN7 HEV),3.0,88.0,226.0,78.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,411.0,2024
Hyundai,Export,PC,IONIQ 6 (CE),483.0,585.0,2208.0,2209.0,3292.0,2406.0,2834.0,2370.0,0.0,0.0,0.0,0.0,16387.0,2024
Hyundai,Export,PC,G70 (IK),1428.0,880.0,1565.0,1277.0,1097.0,1061.0,745.0,981.0,0.0,0.0,0.0,0.0,9034.0,2024
Hyundai,Export,PC,G70 S/B (IK S/B),10.0,20.0,30.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2024
Hyundai,Export,PC,G80 (RG3),673.0,104.0,683.0,730.0,584.0,510.0,664.0,582.0,0.0,0.0,0.0,0.0,4530.0,2024
Hyundai,Export,PC,G80 (RG3 EV),72.0,16.0,105.0,37.0,20.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,281.0,2024
Hyundai,Export,PC,G90 (HI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,PC,G90 (RS4),259.0,44.0,106.0,165.0,237.0,307.0,198.0,148.0,0.0,0.0,0.0,0.0,1464.0,2024
Hyundai,Export,RV,Casper (AX),0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024
Hyundai,Export,RV,Casper EV (AX EV),0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2024
Hyundai,Export,RV,Venue (QX),5930.0,3189.0,5922.0,5266.0,3712.0,4580.0,3567.0,3329.0,0.0,0.0,0.0,0.0,35495.0,2024
Hyundai,Export,RV,Kona (OS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Kona (OS HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Kona (OS EV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Kona N (OS N),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Kona (SX2),14861.0,12539.0,11660.0,12371.0,10379.0,9745.0,9697.0,11445.0,0.0,0.0,0.0,0.0,92697.0,2024
Hyundai,Export,RV,Kona (SX2 HEV),3858.0,4965.0,6716.0,7186.0,6871.0,6328.0,5751.0,5191.0,0.0,0.0,0.0,0.0,46866.0,2024
Hyundai,Export,RV,Kona (SX2 EV),1513.0,1298.0,1407.0,1698.0,1400.0,1665.0,1126.0,726.0,0.0,0.0,0.0,0.0,10833.0,2024
Hyundai,Export,RV,Tucson (TL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Tucson (NX4),5214.0,5082.0,5459.0,4811.0,2781.0,3661.0,2942.0,3679.0,0.0,0.0,0.0,0.0,33629.0,2024
Hyundai,Export,RV,Tucson (NX4 HEV),6998.0,7566.0,6888.0,7233.0,8475.0,7319.0,7315.0,8864.0,0.0,0.0,0.0,0.0,60658.0,2024
Hyundai,Export,RV,Tucson (NX4 PHEV),944.0,966.0,917.0,1104.0,980.0,931.0,851.0,849.0,0.0,0.0,0.0,0.0,7542.0,2024
Hyundai,Export,RV,NEXO (FE),4.0,1.0,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,2024
Hyundai,Export,RV,IONIQ 5 (NE),7561.0,6133.0,7385.0,6397.0,7928.0,6086.0,7281.0,3654.0,0.0,0.0,0.0,0.0,52425.0,2024
Hyundai,Export,RV,IONIQ 5 N (NE N),980.0,880.0,1007.0,851.0,296.0,365.0,311.0,235.0,0.0,0.0,0.0,0.0,4925.0,2024
Hyundai,Export,RV,IONIQ New Car (ME),0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2024
Hyundai,Export,RV,Santa-Fe (TM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Santa-Fe (TM HEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Santa-Fe (TM PHEV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Hyundai,Export,RV,Santa-Fe (MX5),1714.0,1885.0,982.0,1244.0,799.0,1801.0,1024.0,1569.0,0.0,0.0,0.0,0.0,11018.0,2024
Hyundai,Export,RV,Santa-Fe (MX5 HEV),0.0,1.0,667.0,2837.0,2339.0,2184.0,1733.0,1385.0,0.0,0.0,0.0,0.0,11146.0,2024
Hyundai,Export,RV,Santa-Fe (MX5 PHEV),0.0,0.0,0.0,1055.0,823.0,865.0,592.0,387.0,0.0,0.0,0.0,0.0,3722.0,2024
Hyundai,Export,RV,Palisade (LX2),13120.0,11883.0,10199.0,12138.0,11807.0,12215.0,9986.0,11289.0,0.0,0.0,0.0,0.0,92637.0,2024
Hyundai,Export,RV,GV60 (JW),246.0,558.0,242.0,466.0,310.0,359.0,209.0,164.0,0.0,0.0,0.0,0.0,2554.0,2024
Hyundai,Export,RV,GV70 (JK),940.0,432.0,2466.0,2612.0,1740.0,1073.0,973.0,1604.0,0.0,0.0,0.0,0.0,11840.0,2024
Hyundai,Export,RV,GV70 EV (JK EV),84.0,242.0,306.0,56.0,43.0,152.0,23.0,27.0,0.0,0.0,0.0,0.0,933.0,2024
Hyundai,Export,RV,GV80 (JX),2410.0,1180.0,2116.0,2737.0,3042.0,2115.0,1647.0,2216.0,0.0,0.0,0.0,0.0,17463.0,2024
Hyundai,Export,RV,GV80 Coupe (JX Coupe),0.0,0.0,108.0,453.0,472.0,295.0,264.0,0.0,0.0,0.0,0.0,0.0,1592.0,2024
Hyundai,Export,CV,LCV,4620.0,4742.0,4052.0,4220.0,2526.0,3370.0,2988.0,3490.0,0.0,0.0,0.0,0.0,30008.0,2024
Hyundai,Export,CV,HCV,412.0,569.0,490.0,554.0,474.0,526.0,446.0,311.0,0.0,0.0,0.0,0.0,3782.0,2024
